Unnamed: 0,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,customer_types,treat,treat
56945,6,116.78,1,0,2,0,1,1,0,2,1,1
44122,1,703.59,1,0,3,1,3,-1,1,3,1,1
33744,1,924.44,1,1,1,1,1,-1,0,2,1,1
44707,1,209.24,0,1,1,0,1,1,0,2,1,1
39330,10,217.98,1,0,2,0,1,1,0,2,1,1
42633,1,534.88,1,1,2,1,3,-1,0,2,1,1
11188,5,439.3,1,0,3,0,1,-1,0,2,1,1
26274,10,154.28,0,1,2,0,2,1,0,2,1,1
4249,2,215.06,1,0,1,0,2,-1,0,2,1,1
54329,1,129.97,0,1,2,1,2,-1,0,2,1,1
18035,4,469.4,0,1,2,1,1,-1,0,2,1,1
17955,1,543.86,1,1,1,1,2,1,0,2,1,1
48261,10,29.99,1,0,2,1,1,-1,0,2,1,1
41458,8,49.245000000000005,0,0,1,0,1,-1,0,2,1,1
19734,4,220.9,0,1,1,0,1,-1,0,2,1,1
58959,10,41.43,0,1,3,1,2,-1,0,2,1,1
31495,3,892.22,0,1,1,1,2,-1,1,3,1,1
63806,3,445.81,0,1,1,1,1,1,1,3,1,1
29125,5,612.02,1,1,1,1,3,-1,0,2,1,1
6479,6,299.23,1,0,2,1,1,-1,0,2,1,1
39516,4,207.6,0,1,1,0,2,-1,1,3,1,1
17888,12,331.24,0,1,3,0,1,-1,0,2,1,1
50647,1,313.89,1,0,1,1,1,-1,0,2,1,1
57987,5,287.26,1,0,3,0,1,1,1,3,1,1
51617,2,1201.57,0,1,1,1,3,-1,0,2,1,1
29334,8,222.19,0,1,2,0,1,-1,0,2,1,1
47806,5,643.33,1,0,2,1,2,-1,0,2,1,1
29608,3,376.65,1,0,1,0,1,1,0,2,1,1
49871,1,327.73,1,0,1,0,2,1,0,2,1,1
29060,8,147.16,1,0,1,1,2,1,0,2,1,1
23858,9,409.34,0,1,2,0,2,1,0,2,1,1
21127,8,534.96,1,0,1,1,3,1,1,3,1,1
24253,2,503.9,1,1,2,1,3,1,1,3,1,1
4597,10,421.7,0,1,2,1,2,1,0,2,1,1
40364,10,136.45,1,0,1,1,2,1,0,2,1,1
47171,10,111.59,1,0,1,1,2,1,0,2,1,1
1623,1,70.66,1,0,2,1,2,1,0,2,1,1
22873,5,258.93,1,1,3,0,2,-1,0,2,1,1
57537,4,36.64,0,0,2,0,2,0,0,2,1,1
60783,4,818.49,1,1,1,1,3,-1,0,2,1,1
59644,1,1016.49,1,1,1,1,3,-1,0,2,1,1
45083,1,895.36,1,1,2,1,2,1,0,2,1,1
50960,7,306.61,0,1,1,1,2,1,0,2,1,1
50092,8,45.29,1,0,1,1,1,1,0,2,1,1
45189,4,240.41,1,0,2,1,2,1,1,3,1,1
60526,2,464.22,1,0,1,0,3,-1,0,2,1,1
44874,5,388.65,1,0,2,0,1,1,0,2,1,1
41383,1,1216.0,1,1,1,1,3,1,0,2,1,1
33057,5,328.87,1,0,2,0,1,1,0,2,1,1
1872,3,89.19,0,1,2,1,2,-1,0,2,1,1
54922,9,822.37,0,1,2,1,2,1,0,2,1,1
9260,9,47.83,0,1,2,1,1,-1,0,2,1,1
50569,10,407.24,0,1,1,0,1,1,0,2,1,1
47597,8,1158.04,1,0,3,1,1,-1,0,2,1,1
7425,6,215.20499999999998,0,1,1,1,1,0,0,2,1,1
15559,3,809.12,0,1,1,1,1,-1,0,2,1,1
50754,6,355.77,0,1,1,1,1,-1,0,2,1,1
63367,4,30.19333333333333,0,1,2,0,1,0,0,2,1,1
18995,3,1003.72,1,0,2,1,2,-1,0,2,1,1
51363,4,544.37,0,1,2,1,1,-1,0,2,1,1
61042,5,413.44,0,1,1,0,2,-1,0,2,1,1
18797,1,108.53,1,0,2,1,1,1,0,2,1,1
33578,9,54.24,1,0,1,1,1,-1,0,2,1,1
24467,12,1003.38,1,1,3,1,3,-1,1,3,1,1
28593,6,114.455,0,0,1,0,1,1,0,2,1,1
53012,12,44.17,1,0,1,0,2,1,1,3,1,1
18897,7,455.12,0,1,2,0,2,-1,1,3,1,1
49092,9,33.22,1,0,1,1,1,1,0,2,1,1
55431,9,445.59,1,0,1,0,2,1,0,2,1,1
12378,1,50.81,1,0,2,0,1,-1,0,2,1,1
54101,10,897.21,1,0,2,1,3,1,0,2,1,1
60579,9,114.12333333333333,0,0,1,0,1,1,0,2,1,1
23538,7,119.01,1,0,1,0,1,1,0,2,1,1
54806,9,77.815,1,0,2,0,1,1,0,2,1,1
19176,1,599.79,0,1,2,1,1,1,0,2,1,1
40945,10,30.94,0,0,1,0,1,0,0,2,1,1
7183,4,840.16,0,1,1,1,2,1,0,2,1,1
51910,5,50.02,0,1,1,0,1,1,0,2,1,1
54936,5,212.275,0,1,2,0,2,0,0,2,1,1
16243,2,879.4,1,0,2,1,3,1,0,2,1,1
63325,8,352.205,1,0,1,0,1,0,0,2,1,1
23072,12,480.34,1,1,2,0,1,1,0,2,1,1
14678,3,63.48,1,0,1,1,2,-1,1,3,1,1
23139,10,29.99,0,1,1,1,2,1,0,2,1,1
11523,2,925.15,1,0,1,1,3,-1,0,2,1,1
39538,5,815.68,0,1,2,1,3,1,0,2,1,1
52973,2,1370.01,1,0,3,1,3,1,0,2,1,1
41270,7,358.5,0,0,2,0,1,-1,0,2,1,1
10058,2,655.63,1,0,2,1,3,1,0,2,1,1
40162,7,451.64,1,0,2,1,1,-1,0,2,1,1
58677,4,83.3475,0,0,2,0,1,0,0,2,1,1
13587,9,86.61666666666667,0,0,1,0,1,1,0,2,1,1
8522,3,1278.11,0,1,1,1,3,1,0,2,1,1
19096,6,221.27,1,0,2,0,3,1,0,2,1,1
29850,2,846.76,1,1,3,1,1,-1,0,2,1,1
3231,7,393.94,0,1,1,0,1,1,0,2,1,1
26131,4,318.81,0,1,1,1,2,-1,0,2,1,1
24034,5,41.74,1,0,2,1,1,-1,1,3,1,1
40525,1,829.92,0,1,1,1,3,1,0,2,1,1
8108,9,251.82,1,1,1,0,2,1,0,2,1,1
58588,3,60.34,1,0,2,0,1,-1,0,2,1,1
7346,6,336.87,0,1,2,0,3,1,0,2,1,1
33299,8,34.44,0,0,1,1,2,0,0,2,1,1
1970,9,312.77,1,0,3,0,2,1,0,2,1,1
612,6,1462.5,1,0,2,1,2,1,0,2,1,1
26473,9,114.48,0,1,2,0,2,1,0,2,1,1
10111,7,178.99499999999995,0,0,1,0,1,0,0,2,1,1
42908,1,1179.81,0,1,2,1,2,-1,1,3,1,1
8295,2,104.8,1,0,2,0,2,1,0,2,1,1
63711,10,662.03,0,1,1,1,1,-1,1,3,1,1
52617,10,59.39,0,1,2,1,1,1,0,2,1,1
58593,3,797.52,1,1,2,1,3,1,1,3,1,1
27869,1,690.78,0,1,2,1,2,-1,0,2,1,1
40891,6,222.69,0,1,1,0,3,-1,0,2,1,1
29127,1,977.91,1,0,2,1,2,1,0,2,1,1
22262,1,1215.71,0,1,1,1,2,-1,0,2,1,1
57266,1,1032.18,1,0,2,1,1,-1,0,2,1,1
2318,7,31.257499999999997,0,0,2,0,1,0,0,2,1,1
28196,3,190.08,0,1,1,0,2,-1,0,2,1,1
51138,1,712.15,1,0,3,1,3,1,0,2,1,1
32422,3,465.75,0,1,1,1,3,-1,1,3,1,1
27537,1,647.13,1,0,2,1,2,1,0,2,1,1
56626,6,964.65,0,1,1,1,3,-1,0,2,1,1
26269,6,67.99,1,0,2,1,1,-1,1,3,1,1
45994,5,146.035,0,0,2,0,2,-1,0,2,1,1
10276,7,225.56,1,0,2,0,2,-1,0,2,1,1
53370,10,297.79,1,0,1,0,3,1,1,3,1,1
35830,2,1029.28,1,1,3,1,1,-1,1,3,1,1
42443,5,596.5,0,1,1,1,1,1,0,2,1,1
57132,5,732.08,0,1,3,1,1,1,1,3,1,1
7983,1,663.7,0,1,1,1,1,1,0,2,1,1
48597,3,44.41,0,0,2,0,2,1,0,2,1,1
41793,1,1294.3,1,1,1,1,3,-1,0,2,1,1
45867,9,29.99,1,0,1,1,1,1,0,2,1,1
32352,2,218.32,1,0,2,0,2,-1,0,2,1,1
22078,1,732.06,1,0,1,1,3,1,0,2,1,1
54390,6,253.65,0,1,3,0,1,1,0,2,1,1
30005,1,90.3,1,0,2,0,2,-1,0,2,1,1
9289,7,204.06,0,0,2,0,2,0,0,2,1,1
30223,1,480.23,0,1,2,0,1,1,1,3,1,1
43447,8,29.99,0,1,3,1,1,1,0,2,1,1
19077,4,416.46,0,1,1,0,2,-1,1,3,1,1
41575,7,280.19,1,0,1,1,3,1,0,2,1,1
47516,5,320.48,1,1,2,0,2,1,0,2,1,1
43910,9,654.99,1,0,2,1,3,-1,0,2,1,1
62615,6,115.34,1,0,2,1,2,-1,0,2,1,1
41551,9,29.99,0,0,2,0,1,0,0,2,1,1
52514,1,201.81,0,1,3,1,2,1,0,2,1,1
53654,2,649.15,1,0,2,1,3,-1,0,2,1,1
28291,9,406.55,1,1,2,0,1,-1,0,2,1,1
12683,3,885.98,0,1,3,1,3,1,0,2,1,1
13947,4,194.49666666666667,0,0,1,0,1,0,0,2,1,1
31521,1,87.12,0,1,1,0,2,-1,0,2,1,1
9472,7,67.45,0,1,2,1,1,1,0,2,1,1
8729,10,120.6,0,1,1,1,1,1,0,2,1,1
38377,1,1151.21,1,0,3,1,1,-1,0,2,1,1
24146,1,388.61,0,1,3,0,1,1,1,3,1,1
7355,1,1173.86,0,1,2,1,2,-1,1,3,1,1
5618,9,437.34,0,1,2,0,1,1,0,2,1,1
53205,11,211.35,1,0,3,1,1,1,0,2,1,1
39947,4,1185.62,1,0,2,1,1,-1,1,3,1,1
22464,3,340.01,1,0,1,1,1,1,0,2,1,1
48185,3,242.87,0,1,2,0,1,1,0,2,1,1
8140,2,348.36,0,1,1,0,3,1,1,3,1,1
3508,9,59.39,1,0,2,0,2,1,0,2,1,1
59275,2,262.26,1,0,1,0,2,-1,0,2,1,1
46167,1,445.29,1,1,2,1,3,1,0,2,1,1
38600,3,334.16,0,1,1,0,1,1,0,2,1,1
11384,10,450.27,1,1,1,0,1,-1,1,3,1,1
18184,2,971.35,0,1,2,1,2,-1,0,2,1,1
42221,2,1342.44,1,0,1,1,3,-1,0,2,1,1
26875,5,157.2,1,0,2,1,1,0,0,2,1,1
1616,6,833.65,1,1,1,1,1,-1,0,2,1,1
10005,5,74.38,1,0,1,0,1,-1,1,3,1,1
12162,1,1623.19,1,0,1,1,1,-1,0,2,1,1
15637,4,144.43,1,0,2,0,1,-1,0,2,1,1
47199,8,261.83,1,0,3,0,2,1,0,2,1,1
46422,1,450.47,0,1,1,1,2,-1,0,2,1,1
22782,9,836.65,1,0,2,1,2,1,0,2,1,1
29309,4,316.68,1,0,1,0,2,-1,0,2,1,1
14823,6,32.09,1,0,2,0,1,-1,1,3,1,1
42788,8,127.79499999999999,0,0,2,0,1,-1,0,2,1,1
13359,1,763.07,0,1,3,1,3,-1,0,2,1,1
43045,4,408.26,0,1,1,1,1,-1,0,2,1,1
1199,1,819.96,0,1,2,1,1,-1,0,2,1,1
3453,2,805.31,1,1,2,1,3,1,0,2,1,1
18317,7,236.44,1,1,1,1,3,-1,0,2,1,1
28458,1,1049.71,1,1,1,1,3,1,1,3,1,1
34722,12,68.21,0,1,1,1,1,1,0,2,1,1
56423,11,794.12,1,0,1,1,1,1,0,2,1,1
49852,5,88.17,1,0,1,1,1,0,0,2,1,1
56401,5,29.99,1,0,1,0,2,1,0,2,1,1
17494,9,147.91,1,0,1,1,1,-1,0,2,1,1
55017,10,32.589999999999996,0,0,1,1,1,0,0,2,1,1
56255,3,150.54,1,0,1,0,1,-1,0,2,1,1
53450,2,123.8,1,0,3,0,2,1,0,2,1,1
3983,9,502.48,1,1,2,1,3,1,0,2,1,1
25116,2,89.99,1,0,2,0,1,1,0,2,1,1
18551,1,1169.46,0,1,2,1,3,-1,0,2,1,1
32741,2,245.99,0,1,1,1,1,-1,0,2,1,1
31995,2,445.93,1,0,1,0,2,1,0,2,1,1
49715,9,375.37,1,0,2,0,3,-1,0,2,1,1
47637,6,279.99,1,0,1,1,1,-1,0,2,1,1
44356,8,998.29,1,1,2,1,2,1,0,2,1,1
55800,4,179.34,1,0,1,0,2,-1,0,2,1,1
8919,6,126.64,1,0,1,0,1,1,1,3,1,1
38330,5,295.99,1,1,1,1,2,1,1,3,1,1
48687,9,163.53,0,1,1,0,1,-1,0,2,1,1
54053,7,132.595,1,0,2,0,2,-1,0,2,1,1
43637,5,343.22,0,1,2,0,2,1,0,2,1,1
12254,9,123.03,0,1,3,1,2,-1,0,2,1,1
46644,6,31.64,1,0,1,0,1,0,0,2,1,1
38049,3,634.77,1,0,1,1,1,1,0,2,1,1
50470,3,116.08333333333333,0,0,2,1,1,0,0,2,1,1
36335,11,133.05666666666664,0,0,1,0,1,0,0,2,1,1
7830,10,1117.16,1,1,1,1,3,-1,1,3,1,1
49073,7,343.22,1,0,2,0,1,1,0,2,1,1
58234,4,323.875,0,1,2,1,1,0,0,2,1,1
16252,5,594.48,1,1,2,1,3,1,0,2,1,1
11993,1,319.52,0,0,1,0,1,0,0,2,1,1
11694,1,1173.17,1,1,2,1,3,-1,0,2,1,1
51252,2,875.37,0,1,1,1,3,-1,0,2,1,1
31139,3,351.504,0,1,1,0,1,0,0,2,1,1
59466,7,130.28,0,1,1,0,1,1,0,2,1,1
24636,2,744.81,0,1,3,1,2,1,0,2,1,1
47281,6,125.2775,0,0,2,0,1,0,0,2,1,1
36861,9,95.992,0,0,1,0,1,0,0,2,1,1
22582,11,254.2,0,1,3,1,2,-1,0,2,1,1
37381,2,433.22,0,1,3,1,1,-1,0,2,1,1
32659,3,144.9425,0,1,2,0,1,0,0,2,1,1
54223,2,1252.08,1,1,1,1,3,-1,0,2,1,1
53934,10,94.31,0,1,1,0,1,-1,0,2,1,1
62839,1,774.35,1,1,2,1,2,1,0,2,1,1
53022,4,736.32,1,0,2,1,2,1,0,2,1,1
35210,7,390.54,1,0,2,0,2,-1,1,3,1,1
42269,9,198.25,1,0,2,1,1,-1,0,2,1,1
28276,3,88.545,1,0,2,0,1,-1,0,2,1,1
26797,1,439.21,1,1,1,0,3,-1,0,2,1,1
3303,11,320.02,1,1,1,0,3,-1,1,3,1,1
43386,4,477.78,1,1,2,0,2,1,0,2,1,1
47695,3,71.3,1,0,3,0,1,-1,1,3,1,1
24257,6,84.5,0,1,3,0,2,-1,0,2,1,1
1242,6,1366.29,1,1,1,1,1,1,0,2,1,1
42274,1,648.49,1,1,2,1,1,1,0,2,1,1
53600,8,140.52,0,0,2,0,1,-1,0,2,1,1
53645,5,1158.65,1,1,1,1,3,1,1,3,1,1
37358,8,171.465,0,1,1,0,1,1,0,2,1,1
5356,3,669.75,1,1,2,1,3,-1,1,3,1,1
25608,10,311.41,0,1,1,0,3,-1,0,2,1,1
43235,12,111.33,0,1,1,1,1,1,1,3,1,1
41247,2,116.88,1,0,1,0,2,1,0,2,1,1
40556,9,351.68,1,0,2,1,2,-1,0,2,1,1
31917,4,29.99,0,1,1,0,1,-1,0,2,1,1
20459,5,163.07,1,0,2,0,1,1,0,2,1,1
44111,5,364.72,1,0,1,0,1,1,0,2,1,1
16436,10,255.81,0,1,2,0,2,-1,0,2,1,1
47943,5,89.67,1,0,2,1,1,-1,0,2,1,1
32897,8,156.10500000000002,0,1,2,0,1,-1,0,2,1,1
25275,6,159.24,0,1,3,0,1,1,0,2,1,1
49050,5,262.64,0,1,2,1,1,1,0,2,1,1
43503,10,332.18,1,0,3,0,2,1,0,2,1,1
48093,11,811.04,1,1,1,1,1,-1,0,2,1,1
1538,1,409.18,1,0,2,0,3,-1,0,2,1,1
56513,1,673.05,0,1,2,1,3,1,0,2,1,1
52175,7,243.69,1,0,2,0,1,-1,0,2,1,1
27209,2,532.8,1,0,3,1,2,1,1,3,1,1
28984,3,92.46,0,1,2,0,2,-1,0,2,1,1
16039,1,358.2,1,1,2,0,2,1,1,3,1,1
57686,8,166.51,1,0,3,1,1,-1,0,2,1,1
59277,1,152.13,1,0,1,1,2,-1,0,2,1,1
46200,8,29.99,0,0,1,0,1,1,0,2,1,1
19727,1,885.02,1,0,1,1,1,1,0,2,1,1
15834,3,475.1499999999999,0,1,2,0,3,-1,0,2,1,1
547,5,67.55,1,0,1,0,2,-1,0,2,1,1
4246,8,861.02,1,0,2,1,3,-1,0,2,1,1
7525,10,97.9,0,1,1,0,1,1,1,3,1,1
13724,5,321.98,1,0,1,0,1,-1,0,2,1,1
50697,11,83.74,0,1,2,0,1,1,0,2,1,1
36050,6,47.77,1,0,1,0,1,-1,0,2,1,1
35553,1,869.52,1,1,2,1,3,-1,1,3,1,1
53189,5,328.82,0,1,2,0,2,1,0,2,1,1
35895,3,352.71,0,1,3,0,3,-1,0,2,1,1
12819,8,221.17,0,1,2,1,2,-1,0,2,1,1
5735,9,41.15,0,1,1,0,2,1,0,2,1,1
4021,3,291.485,0,1,2,0,2,0,0,2,1,1
40916,6,383.65,1,1,2,0,1,-1,1,3,1,1
23027,9,1214.07,1,1,2,1,3,-1,1,3,1,1
54202,4,603.9,1,1,2,1,2,1,0,2,1,1
59889,8,71.0,1,0,2,0,1,-1,0,2,1,1
45392,9,181.7,1,0,2,1,2,1,0,2,1,1
59182,9,1019.77,1,0,3,1,2,1,0,2,1,1
10271,1,547.25,0,1,2,1,2,-1,0,2,1,1
17791,7,132.39499999999998,0,0,2,0,1,-1,0,2,1,1
13195,10,63.01,1,0,2,0,1,-1,0,2,1,1
24308,8,659.52,1,1,2,1,1,-1,0,2,1,1
52167,2,106.32,1,0,2,0,1,1,1,3,1,1
39231,2,1031.21,1,0,1,1,2,0,0,2,1,1
56117,11,31.49,0,1,1,1,2,1,0,2,1,1
60464,7,142.025,0,1,2,1,1,0,1,3,1,1
27691,1,58.63,0,1,3,0,2,-1,1,3,1,1
57824,3,759.43,1,0,3,1,3,-1,0,2,1,1
60675,1,318.1,0,1,2,0,2,-1,0,2,1,1
33327,9,207.62,1,0,1,0,2,1,1,3,1,1
33176,1,888.05,1,0,1,1,3,1,0,2,1,1
53386,6,448.37,1,0,2,0,2,-1,0,2,1,1
5437,1,169.3,0,1,2,0,1,-1,1,3,1,1
3767,1,690.25,1,0,1,1,3,1,0,2,1,1
62790,1,1198.36,0,1,2,1,3,1,0,2,1,1
58168,10,202.82,1,0,3,1,1,-1,0,2,1,1
1730,5,29.99,1,0,2,0,1,-1,0,2,1,1
59602,1,1216.65,1,1,1,1,1,1,1,3,1,1
28085,3,196.59,1,0,2,0,2,-1,0,2,1,1
55643,3,83.175,0,1,1,0,1,0,0,2,1,1
29451,8,257.07,0,1,1,1,1,0,0,2,1,1
52408,3,107.85249999999999,0,0,1,0,1,0,0,2,1,1
9518,1,228.8,0,1,1,0,3,-1,0,2,1,1
8507,2,129.21,1,0,2,0,1,-1,0,2,1,1
36145,6,36.114999999999995,0,0,2,0,1,0,0,2,1,1
48540,2,974.59,1,0,1,1,1,1,0,2,1,1
7523,1,1148.22,0,1,1,1,2,1,1,3,1,1
9151,10,164.39,0,1,2,0,2,-1,1,3,1,1
6536,2,889.39,1,1,3,1,2,1,0,2,1,1
46143,1,287.18,1,0,3,1,1,1,0,2,1,1
57468,10,602.27,0,1,1,1,2,-1,0,2,1,1
30924,7,29.99,0,1,3,0,2,-1,0,2,1,1
18960,5,770.44,1,1,3,1,2,-1,1,3,1,1
17132,1,198.52,0,1,2,1,2,1,0,2,1,1
30675,6,342.125,0,1,1,0,2,-1,0,2,1,1
62467,9,257.45,0,1,2,0,1,1,0,2,1,1
43261,9,659.02,1,1,2,1,2,-1,1,3,1,1
35579,10,36.82,1,0,1,1,1,-1,0,2,1,1
20601,5,229.01,0,1,1,1,2,1,0,2,1,1
40338,1,1081.77,0,1,1,1,2,1,0,2,1,1
55716,6,162.92,1,0,2,0,2,1,0,2,1,1
48888,11,386.09,0,1,2,0,2,-1,1,3,1,1
6268,3,842.86,1,1,2,1,1,1,1,3,1,1
1946,9,95.7,1,0,2,1,2,-1,0,2,1,1
28517,8,576.78,0,1,2,1,2,-1,1,3,1,1
10134,1,808.69,1,0,1,1,1,-1,0,2,1,1
42477,10,48.97,0,1,1,0,2,-1,0,2,1,1
6183,2,284.46,1,0,1,1,1,1,0,2,1,1
6964,2,407.36,1,0,1,0,1,-1,1,3,1,1
36511,4,933.21,1,0,2,1,2,-1,0,2,1,1
3930,8,690.19,1,0,2,1,2,-1,0,2,1,1
62139,5,282.76,0,1,2,1,3,-1,1,3,1,1
3616,1,527.5,0,1,1,1,3,-1,0,2,1,1
9934,9,251.92,0,1,3,0,2,-1,1,3,1,1
59496,1,324.24,1,0,3,1,2,-1,0,2,1,1
4493,10,751.37,1,1,2,1,2,-1,0,2,1,1
12936,7,166.72,0,1,2,0,2,1,0,2,1,1
5843,11,29.99,0,1,1,1,1,1,0,2,1,1
33170,5,432.53,1,1,2,0,1,1,0,2,1,1
18958,1,183.9,0,1,1,1,2,-1,1,3,1,1
49578,9,29.99,0,1,2,0,1,-1,0,2,1,1
10182,1,197.54,0,1,1,1,2,-1,0,2,1,1
13451,11,46.19,0,1,1,1,1,-1,0,2,1,1
14982,4,80.29,1,0,3,0,2,1,0,2,1,1
60483,5,36.22,0,1,1,0,2,1,0,2,1,1
43836,1,220.7,1,0,1,0,2,1,0,2,1,1
60232,1,819.31,1,1,2,1,1,-1,0,2,1,1
52124,10,507.25,1,0,3,1,2,1,0,2,1,1
43753,5,97.47,0,1,2,0,2,1,0,2,1,1
7948,6,229.41,1,0,1,0,3,-1,0,2,1,1
20038,8,931.01,1,0,2,1,3,-1,0,2,1,1
10548,11,491.78,0,1,2,0,2,1,0,2,1,1
39682,8,121.156,0,0,1,0,1,0,0,2,1,1
54364,11,1174.73,1,1,1,1,3,-1,1,3,1,1
40275,8,29.99,0,0,2,0,2,1,0,2,1,1
23357,7,1070.05,0,1,2,1,2,1,1,3,1,1
16598,3,695.87,1,0,2,1,2,1,0,2,1,1
5995,2,1085.11,1,0,1,1,1,1,0,2,1,1
54899,1,424.78,1,0,1,0,3,-1,0,2,1,1
62352,9,135.74,1,0,2,0,1,-1,0,2,1,1
37865,2,311.33,1,1,1,0,1,1,0,2,1,1
54188,1,174.93,0,1,3,0,2,1,0,2,1,1
15835,10,116.31,0,1,1,0,1,1,0,2,1,1
29283,1,550.47,0,1,2,1,2,1,0,2,1,1
61808,6,36.03,0,1,2,0,2,0,0,2,1,1
52787,9,417.48,1,1,1,0,3,-1,0,2,1,1
30910,10,83.83,0,1,1,1,2,-1,0,2,1,1
28579,3,786.44,1,1,2,1,1,1,0,2,1,1
20397,1,566.82,1,0,3,1,3,-1,1,3,1,1
32067,4,616.73,0,1,1,1,3,-1,1,3,1,1
20993,5,102.14,0,1,2,1,2,-1,0,2,1,1
51236,1,1101.31,1,0,1,1,2,1,0,2,1,1
3110,8,265.15,0,1,1,0,2,0,0,2,1,1
12840,7,31.604999999999997,1,0,1,0,2,1,0,2,1,1
50087,8,84.57,1,0,1,0,1,0,0,2,1,1
21712,6,250.26,0,1,2,0,2,-1,0,2,1,1
57484,7,493.73,0,1,1,0,3,-1,0,2,1,1
11494,4,340.78,0,1,3,1,2,-1,0,2,1,1
61994,3,683.5266666666666,1,0,2,1,2,0,0,2,1,1
46312,7,329.65,0,1,2,1,2,1,1,3,1,1
43982,12,45.41,1,0,2,1,2,-1,0,2,1,1
57367,5,184.92,0,1,2,1,2,1,1,3,1,1
35056,10,234.91,1,0,2,0,2,1,0,2,1,1
55629,1,329.39,1,0,2,0,1,1,1,3,1,1
42029,5,520.61,1,1,1,1,1,-1,0,2,1,1
26392,2,1347.15,1,0,1,1,3,1,0,2,1,1
33818,5,573.02,1,0,1,1,1,1,0,2,1,1
21401,1,284.93,0,1,2,0,1,1,0,2,1,1
49684,9,141.21,0,1,1,1,1,-1,1,3,1,1
16600,5,324.89,0,1,1,1,2,1,0,2,1,1
23461,7,253.71999999999997,0,0,2,0,1,0,0,2,1,1
56875,1,354.58500000000004,1,0,2,0,2,-1,0,2,1,1
28447,5,29.99,0,1,2,1,2,1,1,3,1,1
54841,5,347.01,0,1,1,0,2,1,0,2,1,1
54973,2,98.66,0,1,2,1,2,1,0,2,1,1
55227,7,124.98,0,0,2,0,2,-1,0,2,1,1
46674,7,616.53,0,1,2,1,3,0,0,2,1,1
13754,4,186.41,1,0,1,1,1,1,0,2,1,1
15119,8,29.99,1,0,1,0,1,-1,0,2,1,1
61108,5,811.23,1,0,2,1,1,1,0,2,1,1
18131,5,29.99,1,0,1,1,2,-1,0,2,1,1
62472,10,106.23,1,0,3,0,2,-1,0,2,1,1
50965,2,429.75,1,1,1,1,1,1,0,2,1,1
17215,6,239.065,0,0,2,0,2,-1,0,2,1,1
2290,4,194.25,0,1,2,0,1,-1,0,2,1,1
54915,2,555.76,1,1,2,1,3,-1,0,2,1,1
35153,1,797.69,0,1,2,1,2,1,0,2,1,1
11938,8,79.85249999999999,0,1,1,0,1,0,0,2,1,1
9852,10,112.05,0,0,2,0,2,0,0,2,1,1
14698,1,711.34,1,1,1,1,3,-1,0,2,1,1
49616,7,213.54,1,1,3,0,2,-1,0,2,1,1
41260,2,466.81,1,0,1,0,2,0,0,2,1,1
13939,9,475.5424999999999,0,0,1,0,2,0,0,2,1,1
61478,4,96.5,0,1,1,1,2,-1,0,2,1,1
61135,6,966.68,1,0,1,1,3,1,0,2,1,1
15041,2,153.43,1,0,2,1,1,1,0,2,1,1
43145,6,153.91,1,0,1,0,1,-1,0,2,1,1
20193,4,580.93,0,1,3,1,3,1,0,2,1,1
14084,6,148.39,1,0,2,0,2,1,0,2,1,1
34708,2,355.19,0,1,2,0,3,1,0,2,1,1
14103,1,336.72,0,1,2,0,2,1,0,2,1,1
3398,2,466.72,1,1,2,0,1,1,0,2,1,1
10585,9,343.59,0,1,1,0,2,-1,1,3,1,1
45327,3,507.06,1,0,1,1,2,1,0,2,1,1
59792,3,363.15,1,0,2,0,1,0,0,2,1,1
6822,5,482.55,1,0,1,1,1,1,0,2,1,1
213,8,138.62,0,1,2,1,1,1,0,2,1,1
23099,4,207.95,1,1,1,1,2,-1,1,3,1,1
15502,10,145.53,1,0,1,0,1,1,0,2,1,1
6309,8,29.99,0,1,2,0,1,0,0,2,1,1
5980,3,114.65,0,1,2,1,1,-1,0,2,1,1
31481,6,83.38,1,0,1,0,2,0,0,2,1,1
43634,3,806.84,1,1,2,1,2,-1,0,2,1,1
14230,2,611.64,1,0,2,1,3,-1,0,2,1,1
59108,3,89.74,1,0,1,0,1,1,0,2,1,1
58181,2,456.73,1,0,1,0,3,-1,0,2,1,1
1850,9,1042.17,1,1,1,1,3,1,0,2,1,1
12888,4,594.0024999999999,0,0,2,1,2,0,0,2,1,1
24991,1,646.37,1,1,2,1,3,1,1,3,1,1
62080,1,806.22,1,1,1,1,3,1,1,3,1,1
7182,1,1085.12,1,1,1,1,2,-1,0,2,1,1
14444,4,287.44,0,1,1,1,2,-1,0,2,1,1
38502,1,84.77,0,1,2,0,2,-1,0,2,1,1
47592,10,454.47,0,1,1,1,1,-1,0,2,1,1
20809,1,519.31,1,0,2,1,3,-1,0,2,1,1
27331,1,836.15,1,0,2,1,1,1,0,2,1,1
2632,4,183.57,1,0,1,1,1,-1,0,2,1,1
38150,3,86.7,1,0,3,1,1,1,0,2,1,1
4468,3,168.91,1,0,2,1,2,-1,1,3,1,1
20599,3,138.72,0,1,3,1,2,-1,0,2,1,1
43903,9,80.905,0,0,1,0,1,1,0,2,1,1
54478,7,32.91,0,0,2,0,1,0,0,2,1,1
29839,1,373.67,1,0,3,1,1,1,0,2,1,1
34142,1,1289.53,0,1,2,1,3,1,1,3,1,1
61642,9,288.9,1,0,3,1,2,-1,0,2,1,1
